;store ;date;Temperature;Fuel_Price;CPI;Unemployment;IsHoliday;Weekly Sales
1454;11.0;2010-07-23;84.57;2.608;214.55649680000005;7.346;0.0;1244390.0299999998
1455;11.0;2010-07-30;83.26;2.64;214.695346;7.346;0.0;1250178.89
1456;11.0;2010-08-06;86.54;2.627;214.8341952;7.346;0.0;1369634.92
1457;11.0;2010-08-13;87.73;2.692;214.9730444;7.346;0.0;1384339.1000000006
1458;11.0;2010-08-20;88.93;2.664;214.9314191;7.346;0.0;1430192.3699999994
1459;11.0;2010-08-27;87.7;2.619;214.8897938;7.346;0.0;1311263.0699999998
1460;11.0;2010-09-03;84.94;2.577;214.8481685;7.346;0.0;1303914.2700000005
1461;11.0;2010-09-10;81.93;2.565;214.8065431;7.346;1.0;1231428.46
1462;11.0;2010-09-17;83.04;2.582;214.83224840000003;7.346;0.0;1215676.3100000005
1463;11.0;2010-09-24;77.36;2.624;214.9084516;7.346;0.0;1170103.2499999998
1464;11.0;2010-10-01;75.11;2.603;214.9846548;7.564;0.0;1182490.4600000002
1465;11.0;2010-10-08;68.71;2.633;215.060858;7.564;0.0;1293472.8
1466;11.0;2010-10-15;71.46;2.72;215.1293114;7.564;0.0;1175003.6700000002
1467;11.0;2010-10-22;72.6;2.725;215.17839;7.564;0.0;1169831.3800000004
1468;11.0;2010-10-29;74.21;2.716;215.2274686;7.564;0.0;1195035.9999999995
1469;11.0;2010-11-05;64.41;2.689;215.2765472;7.564;0.0;1332759.13
1470;11.0;2010-11-12;63.74;2.728;215.3256258;7.564;0.0;1281675.6
1471;11.0;2010-11-19;58.63;2.7710000000000004;215.2074519;7.564;0.0;1292346.5699999998
1472;11.0;2010-11-26;69.9;2.735;215.0614025;7.564;1.0;1757242.5099999998
1473;11.0;2010-12-03;55.9;2.708;214.9153531;7.564;0.0;1380522.6400000004
1474;11.0;2010-12-10;53.33;2.843;214.7693037;7.564;0.0;1564516.4300000006
1475;11.0;2010-12-17;54.63;2.869;214.704919;7.564;0.0;1843971.15
1476;11.0;2010-12-24;59.33;2.886;214.7017828;7.564;0.0;2306265.36
1477;11.0;2010-12-31;55.03;2.943;214.6986466;7.564;1.0;1172003.1
1478;11.0;2011-01-07;54.43;2.9760000000000004;214.6955104;7.551;0.0;1178905.44
1479;11.0;2011-01-14;45.34;2.983;214.74707290000003;7.551;0.0;1194449.7799999996
1480;11.0;2011-01-21;51.51;3.016;215.1268275;7.551;0.0;1187776.19
1481;11.0;2011-01-28;51.04;3.01;215.5065821;7.551;0.0;1100418.6899999995
1482;11.0;2011-02-04;47.17;2.989;215.8863367;7.551;0.0;1422546.05
1483;11.0;2011-02-11;44.61;3.022;216.26609130000003;7.551;1.0;1419236.9
1484;11.0;2011-02-18;61.5;3.045;216.5843571;7.551;0.0;1554747.1500000004
1485;11.0;2011-02-25;68.74;3.065;216.8780275;7.551;0.0;1323999.36
1486;11.0;2011-03-04;66.5;3.2880000000000003;217.17169790000003;7.551;0.0;1399456.9899999998
1487;11.0;2011-03-11;63.29;3.459;217.4653683;7.551;0.0;1314557.3099999998
1488;11.0;2011-03-18;70.17;3.488;217.7235226;7.551;0.0;1391813.6899999995
1489;11.0;2011-03-25;73.74;3.4730000000000003;217.9674705;7.551;0.0;1229777.2399999995
1490;11.0;2011-04-01;69.1;3.524;218.2114184;7.574;0.0;1258674.12
1491;11.0;2011-04-08;73.57;3.622;218.4553663;7.574;0.0;1327401.0600000005
1492;11.0;2011-04-15;76.64;3.743;218.6788642;7.574;0.0;1312905.8000000005
1493;11.0;2011-04-22;78.31;3.807;218.851237;7.574;0.0;1388118.5300000005
1494;11.0;2011-04-29;79.97;3.81;219.0236099;7.574;0.0;1357589.8900000004
1495;11.0;2011-05-06;71.39;3.906;219.1959827;7.574;0.0;1331453.41
1496;11.0;2011-05-13;80.93;3.899;219.3683556;7.574;0.0;1277959.4200000002
1497;11.0;2011-05-20;76.97;3.907;219.127216;7.574;0.0;1239466.97
1498;11.0;2011-05-27;85.61;3.786;218.8860765;7.574;0.0;1216876.52
1499;11.0;2011-06-03;86.14;3.699;218.6449369;7.574;0.0;1343637.0000000002
1500;11.0;2011-06-10;85.79;3.648;218.4037974;7.574;0.0;1314626.75
1501;11.0;2011-06-17;87.9;3.637;218.3551748;7.574;0.0;1337506.74
1502;11.0;2011-06-24;86.13;3.594;218.45094;7.574;0.0;1254587.84
1503;11.0;2011-07-01;86.43;3.524;218.5467052;7.567;0.0;1297472.0600000005
1504;11.0;2011-07-08;87.17;3.48;218.6424704;7.567;0.0;1334627.9600000004
1505;11.0;2011-07-15;88.3;3.575;218.7275216;7.567;0.0;1266546.73
1506;11.0;2011-07-22;87.8;3.651;218.7857881;7.567;0.0;1290576.44
1507;11.0;2011-07-29;89.46;3.682;218.8440545;7.567;0.0;1212938.67
1508;11.0;2011-08-05;90.04;3.684;218.90232090000003;7.567;0.0;1403198.9399999995
1509;11.0;2011-08-12;90.3;3.638;218.9605873;7.567;0.0;1354188.43
1510;11.0;2011-08-19;89.51;3.554;219.023271;7.567;0.0;1484169.7399999998
1511;11.0;2011-08-26;89.09;3.523;219.08669080000004;7.567;0.0;1304706.7499999998
1512;11.0;2011-09-02;91.44;3.533;219.1501106;7.567;0.0;1297792.4100000004
1513;11.0;2011-09-09;84.91;3.5460000000000003;219.2135305;7.567;1.0;1249439.9499999995
1514;11.0;2011-09-16;85.11;3.526;219.3972867;7.567;0.0;1270816.0099999998
1515;11.0;2011-09-23;82.14;3.467;219.7414914;7.567;0.0;1235775.15
1516;11.0;2011-09-30;84.4;3.355;220.085696;7.567;0.0;1190515.8299999998
1517;11.0;2011-10-07;76.97;3.285;220.4299007;7.197;0.0;1346271.0599999998
1518;11.0;2011-10-14;75.56;3.274;220.7486167;7.197;0.0;1286388.96
1519;11.0;2011-10-21;70.91;3.353;220.9144005;7.197;0.0;1325107.53
1520;11.0;2011-10-28;72.66;3.372;221.0801842;7.197;0.0;1310684.1
1521;11.0;2011-11-04;61.13;3.332;221.245968;7.197;0.0;1458287.38
1522;11.0;2011-11-11;64.2;3.297;221.4117517;7.197;0.0;1366053.6900000004
1523;11.0;2011-11-18;66.17;3.3080000000000003;221.6432852;7.197;0.0;1315091.6300000004
1524;11.0;2011-11-25;70.03;3.236;221.9011185;7.197;1.0;1848953.48
1525;11.0;2011-12-02;56.89;3.172;222.1589519;7.197;0.0;1399322.44
1526;11.0;2011-12-09;50.63;3.158;222.4167852;7.197;0.0;1646655.9400000004
1527;11.0;2011-12-16;59.69;3.159;222.6426418;7.197;0.0;1783910.0599999991
1528;11.0;2011-12-23;54.29;3.112;222.8258628;7.197;0.0;2213518.499999999
1529;11.0;2011-12-30;48.86;3.129;223.0090839;7.197;1.0;1352084.21
1530;11.0;2012-01-06;54.44;3.157;223.1923049;6.832999999999998;0.0;1283885.55
1531;11.0;2012-01-13;53.1;3.261;223.3755259;6.832999999999998;0.0;1264736.59
1532;11.0;2012-01-20;56.43;3.268;223.4700552;6.832999999999998;0.0;1207303.2900000005
1533;11.0;2012-01-27;58.36;3.29;223.5645845;6.832999999999998;0.0;1162675.85
1534;11.0;2012-02-03;60.24;3.36;223.6591137;6.832999999999998;0.0;1376732.18
1535;11.0;2012-02-10;52.23;3.409;223.753643;6.832999999999998;1.0;1574287.7599999998
1536;11.0;2012-02-17;52.77;3.51;223.9170153;6.832999999999998;0.0;1569607.94
1537;11.0;2012-02-24;61.11;3.555;224.1320199;6.832999999999998;0.0;1379473.03
1538;11.0;2012-03-02;62.61;3.63;224.3470245;6.832999999999998;0.0;1438383.4400000004
1539;11.0;2012-03-09;61.44;3.669;224.5620291;6.832999999999998;0.0;1413382.76
1540;11.0;2012-03-16;64.21;3.734;224.71669530000003;6.832999999999998;0.0;1441884.2799999998
1541;11.0;2012-03-23;67.16;3.787;224.79091040000003;6.832999999999998;0.0;1300593.61
1542;11.0;2012-03-30;70.23;3.845;224.8651254;6.832999999999998;0.0;1300104.0299999996
1543;11.0;2012-04-06;74.19;3.891;224.9393405;6.664;0.0;1596325.01
1544;11.0;2012-04-13;72.74;3.891;225.0135556;6.664;0.0;1472752.01
1545;11.0;2012-04-20;71.97;3.877;225.0689541;6.664;0.0;1315356.9900000002
1546;11.0;2012-04-27;73.4;3.814;225.1243526;6.664;0.0;1236238.29
1547;11.0;2012-05-04;79.07;3.749;225.1797511;6.664;0.0;1370251.2200000002
1548;11.0;2012-05-11;75.13;3.688;225.2351496;6.664;0.0;1300147.07
1549;11.0;2012-05-18;72.53;3.63;225.2512024;6.664;0.0;1352442.3099999998
1550;11.0;2012-05-25;78.44;3.5610000000000004;225.2515168;6.664;0.0;1297335.87
1551;11.0;2012-06-01;81.67;3.5010000000000003;225.2518313;6.664;0.0;1361595.3299999998
1552;11.0;2012-06-08;82.1;3.452;225.2521458;6.664;0.0;1414343.5299999998
1553;11.0;2012-06-15;84.97;3.393;225.2644795;6.664;0.0;1417875.42
1554;11.0;2012-06-22;83.26;3.346;225.3068615;6.664;0.0;1355680.2999999998
1555;11.0;2012-06-29;87.86;3.286;225.3492435;6.664;0.0;1297028.6
1556;11.0;2012-07-06;83.44;3.227;225.3916254;6.334;0.0;1461129.94
1557;11.0;2012-07-13;82.46;3.256;225.4340074;6.334;0.0;1320239.5099999998
1558;11.0;2012-07-20;82.41;3.3110000000000004;225.4438827;6.334;0.0;1344483.8099999998
1559;11.0;2012-07-27;85.43;3.407;225.4537579;6.334;0.0;1272395.0199999996
1560;11.0;2012-08-03;86.94;3.417;225.4636332;6.334;0.0;1399341.0700000008
1561;11.0;2012-08-10;86.21;3.494;225.4735085;6.334;0.0;1388973.65
1562;11.0;2012-08-17;87.73;3.571;225.5558664;6.334;0.0;1421307.1999999997
1563;11.0;2012-08-24;83.17;3.62;225.6925864;6.334;0.0;1409515.7300000002
1564;11.0;2012-08-31;86.49;3.638;225.8293063;6.334;0.0;1372872.3500000006
1565;11.0;2012-09-07;85.17;3.73;225.96602630000004;6.334;1.0;1304584.4
1566;11.0;2012-09-14;79.61;3.717;226.1122067;6.334;0.0;1267675.05
1567;11.0;2012-09-21;73.64;3.721;226.3151496;6.334;0.0;1326132.98
1568;11.0;2012-09-28;77.67;3.666;226.5180926;6.334;0.0;1227430.7300000004
1569;11.0;2012-10-05;73.37;3.617;226.7210356;6.034;0.0;1422794.26
1570;11.0;2012-10-12;69.94;3.6010000000000004;226.9239785;6.034;0.0;1311965.09
1571;11.0;2012-10-19;73.77;3.594;226.9688442;6.034;0.0;1232073.1800000002
1572;11.0;2012-10-26;74.26;3.506;226.9873637;6.034;0.0;1200729.4500000004
1573;12.0;2010-02-05;49.47;2.962;126.4420645;13.975;0.0;1100046.37
1574;12.0;2010-02-12;47.87;2.946;126.4962581;13.975;1.0;1117863.3299999994
1575;12.0;2010-02-19;54.83;2.915;126.5262857;13.975;0.0;1095421.65
1576;12.0;2010-02-26;50.23;2.825;126.5522857;13.975;0.0;1048617.1699999995
1577;12.0;2010-03-05;53.77;2.987;126.5782857;13.975;0.0;1077018.27
1578;12.0;2010-03-12;50.11;2.925;126.6042857;13.975;0.0;985594.23
1579;12.0;2010-03-19;59.57;3.054;126.6066452;13.975;0.0;972088.34
1580;12.0;2010-03-26;60.06;3.083;126.6050645;13.975;0.0;981615.8099999995
1581;12.0;2010-04-02;59.84;3.0860000000000003;126.6034839;14.099;0.0;1011822.3
1582;12.0;2010-04-09;59.25;3.09;126.6019032;14.099;0.0;1041238.8699999995
1583;12.0;2010-04-16;64.95;3.109;126.5621;14.099;0.0;957997.5200000005
1584;12.0;2010-04-23;64.55;3.05;126.47133329999998;14.099;0.0;993833.44
1585;12.0;2010-04-30;67.38;3.105;126.38056670000002;14.099;0.0;954220.22
1586;12.0;2010-05-07;70.15;3.127;126.2898;14.099;0.0;1043240.27
1587;12.0;2010-05-14;68.44;3.145;126.2085484;14.099;0.0;966054.97
1588;12.0;2010-05-21;76.2;3.12;126.1843871;14.099;0.0;958374.56
1589;12.0;2010-05-28;67.84;3.0580000000000003;126.1602258;14.099;0.0;955451.1599999992
1590;12.0;2010-06-04;81.39;2.9410000000000003;126.1360645;14.099;0.0;1049357.36
1591;12.0;2010-06-11;90.84;2.949;126.1119032;14.099;0.0;1016039.71
1592;12.0;2010-06-18;81.06;3.043;126.114;14.099;0.0;956211.1999999998
1593;12.0;2010-06-25;87.27;3.084;126.1266;14.099;0.0;958007.69
1594;12.0;2010-07-02;91.98;3.105;126.1392;14.18;0.0;951957.3099999995
1595;12.0;2010-07-09;90.37;3.1;126.1518;14.18;0.0;943506.28
1596;12.0;2010-07-16;97.18;3.094;126.1498065;14.18;0.0;916402.76
1597;12.0;2010-07-23;99.22;3.112;126.1283548;14.18;0.0;912403.67
1598;12.0;2010-07-30;96.31;3.017;126.10690320000002;14.18;0.0;913548.2500000001
1599;12.0;2010-08-06;92.95;3.123;126.08545159999998;14.18;0.0;967576.95
1600;12.0;2010-08-13;87.01;3.159;126.064;14.18;0.0;928264.4
1601;12.0;2010-08-20;92.81;3.0410000000000004;126.0766452;14.18;0.0;948447.3399999995
1602;12.0;2010-08-27;93.19;3.129;126.0892903;14.18;0.0;1004516.46
1603;12.0;2010-09-03;83.12;3.087;126.1019355;14.18;0.0;1075758.55
1604;12.0;2010-09-10;83.63;3.044;126.11458059999998;14.18;1.0;903119.0300000005
1605;12.0;2010-09-17;82.45;3.028;126.1454667;14.18;0.0;852882.6100000001
1606;12.0;2010-09-24;81.77;2.939;126.19003329999998;14.18;0.0;851919.3400000002
1607;12.0;2010-10-01;85.2;3.0010000000000003;126.2346;14.313;0.0;850936.26
1608;12.0;2010-10-08;71.82;3.013;126.27916670000002;14.313;0.0;918335.6799999996
1609;12.0;2010-10-15;75.0;2.9760000000000004;126.3266774;14.313;0.0;862419.8400000002
1610;12.0;2010-10-22;68.85;3.014;126.3815484;14.313;0.0;857883.46
1611;12.0;2010-10-29;61.09;3.016;126.43641940000002;14.313;0.0;955294.7000000002
1612;12.0;2010-11-05;65.49;3.129;126.4912903;14.313;0.0;929690.71
1613;12.0;2010-11-12;57.79;3.13;126.5461613;14.313;0.0;942475.24
1614;12.0;2010-11-19;58.18;3.161;126.6072;14.313;0.0;894493.7
1615;12.0;2010-11-26;47.66;3.162;126.6692667;14.313;1.0;1601377.4099999997
1616;12.0;2010-12-03;43.33;3.0410000000000004;126.7313333;14.313;0.0;1069533.1699999995
1617;12.0;2010-12-10;50.01;3.2030000000000003;126.7934;14.313;0.0;1121934.15
1618;12.0;2010-12-17;52.77;3.236;126.8794839;14.313;0.0;1295605.35
1619;12.0;2010-12-24;52.02;3.236;126.98358059999998;14.313;0.0;1768249.8899999994
1620;12.0;2010-12-31;45.64;3.148;127.0876774;14.313;1.0;891736.91
1621;12.0;2011-01-07;37.64;3.287;127.1917742;14.021;0.0;910110.24
1622;12.0;2011-01-14;43.15;3.312;127.3009355;14.021;0.0;812011.8000000003
1623;12.0;2011-01-21;53.53;3.2230000000000003;127.44048390000002;14.021;0.0;802105.5000000001
1624;12.0;2011-01-28;50.74;3.342;127.58003229999998;14.021;0.0;873119.0600000003
1625;12.0;2011-02-04;45.14;3.3480000000000003;127.7195806;14.021;0.0;1046068.1700000005
1626;12.0;2011-02-11;51.3;3.381;127.859129;14.021;1.0;1086421.5699999996
1627;12.0;2011-02-18;53.35;3.43;127.99525;14.021;0.0;1128485.1000000006
1628;12.0;2011-02-25;48.45;3.53;128.13;14.021;0.0;1046203.72
1629;12.0;2011-03-04;51.72;3.674;128.26475;14.021;0.0;1085248.2099999995
1630;12.0;2011-03-11;57.75;3.818;128.3995;14.021;0.0;997672.6200000001
1631;12.0;2011-03-18;64.21;3.692;128.5121935;14.021;0.0;1009502.0100000001
1632;12.0;2011-03-25;54.4;3.909;128.6160645;14.021;0.0;954107.32
1633;12.0;2011-04-01;63.63;3.772;128.7199355;13.736;0.0;1005463.49
1634;12.0;2011-04-08;64.47;4.003;128.8238065;13.736;0.0;998362.0499999998
1635;12.0;2011-04-15;57.63;3.868;128.91073329999998;13.736;0.0;990951.7699999998
1636;12.0;2011-04-22;72.12;4.134;128.9553;13.736;0.0;1016019.4699999995
1637;12.0;2011-04-29;68.27;4.151;128.9998667;13.736;0.0;994966.1000000002
1638;12.0;2011-05-06;68.4;4.1930000000000005;129.04443329999998;13.736;0.0;1021154.4800000002
1639;12.0;2011-05-13;70.93;4.202;129.089;13.736;0.0;977033.5
1640;12.0;2011-05-20;66.59;4.169;129.0756774;13.736;0.0;924134.9900000005
1641;12.0;2011-05-27;76.67;4.087;129.0623548;13.736;0.0;964332.51
1642;12.0;2011-06-03;71.81;4.0310000000000015;129.0490323;13.736;0.0;970328.68
1643;12.0;2011-06-10;78.72;3.981;129.0357097;13.736;0.0;996937.9499999995
1644;12.0;2011-06-17;86.84;3.935;129.0432;13.736;0.0;986504.93
1645;12.0;2011-06-24;88.95;3.898;129.0663;13.736;0.0;997282.75
1646;12.0;2011-07-01;89.85;3.842;129.0894;13.503;0.0;961993.34
1647;12.0;2011-07-08;89.9;3.705;129.1125;13.503;0.0;943717.38
1648;12.0;2011-07-15;88.1;3.692;129.1338387;13.503;0.0;936001.98
1649;12.0;2011-07-22;91.17;3.794;129.1507742;13.503;0.0;922231.92
1650;12.0;2011-07-29;93.29;3.805;129.16770970000002;13.503;0.0;890547.0699999998
1651;12.0;2011-08-05;90.61;3.803;129.1846452;13.503;0.0;988712.52
1652;12.0;2011-08-12;91.04;3.701;129.2015806;13.503;0.0;955913.6799999998
1653;12.0;2011-08-19;91.74;3.743;129.2405806;13.503;0.0;966817.24
1654;12.0;2011-08-26;94.61;3.74;129.2832581;13.503;0.0;1017593.4699999995
1655;12.0;2011-09-02;93.66;3.798;129.3259355;13.503;0.0;1052051.45
1656;12.0;2011-09-09;88.0;3.913;129.3686129;13.503;1.0;922850.5699999998
1657;12.0;2011-09-16;76.36;3.918;129.4306;13.503;0.0;889290.23
1658;12.0;2011-09-23;82.95;3.789;129.5183333;13.503;0.0;871692.7399999995
1659;12.0;2011-09-30;83.26;3.877;129.6060667;13.503;0.0;866401.45
1660;12.0;2011-10-07;70.44;3.827;129.6938;12.89;0.0;951244.6600000005
1661;12.0;2011-10-14;67.31;3.805;129.77064520000002;12.89;0.0;927600.01
1662;12.0;2011-10-21;73.05;3.842;129.78216129999998;12.89;0.0;938604.58
1663;12.0;2011-10-28;67.41;3.727;129.7936774;12.89;0.0;990926.38
1664;12.0;2011-11-04;59.77;3.828;129.8051935;12.89;0.0;1051944.79
1665;12.0;2011-11-11;48.76;3.824;129.81670970000002;12.89;0.0;1095091.53
1666;12.0;2011-11-18;54.2;3.813;129.82683329999998;12.89;0.0;970641.34
1667;12.0;2011-11-25;53.25;3.622;129.8364;12.89;1.0;1591920.4200000004
1668;12.0;2011-12-02;52.5;3.701;129.84596670000002;12.89;0.0;1071383.1
1669;12.0;2011-12-09;42.17;3.644;129.8555333;12.89;0.0;1189646.450000001
1670;12.0;2011-12-16;43.29;3.6;129.8980645;12.89;0.0;1293404.1800000004
1671;12.0;2011-12-23;45.4;3.5410000000000004;129.98454840000002;12.89;0.0;1617612.029999999
1672;12.0;2011-12-30;44.64;3.428;130.07103229999998;12.89;1.0;1111638.07
1673;12.0;2012-01-06;50.43;3.599;130.15751609999998;12.187;0.0;945823.65
1674;12.0;2012-01-13;48.07;3.657;130.244;12.187;0.0;865467.8600000001
1675;12.0;2012-01-20;46.2;3.66;130.27922579999998;12.187;0.0;855922.6399999999
1676;12.0;2012-01-27;50.43;3.675;130.31445159999998;12.187;0.0;888203.6900000002
1677;12.0;2012-02-03;50.58;3.702;130.3496774;12.187;0.0;1058767.9500000002
1678;12.0;2012-02-10;52.27;3.722;130.38490320000002;12.187;1.0;1199330.85
1679;12.0;2012-02-17;51.8;3.781;130.4546207;12.187;0.0;1240048.8499999996
1680;12.0;2012-02-24;53.13;3.95;130.5502069;12.187;0.0;1112034.72
1681;12.0;2012-03-02;52.27;4.178;130.6457931;12.187;0.0;1147636.9600000002
1682;12.0;2012-03-09;54.54;4.25;130.7413793;12.187;0.0;1113208.57
1683;12.0;2012-03-16;64.44;4.273;130.82619350000002;12.187;0.0;1088498.52
1684;12.0;2012-03-23;56.26;4.038;130.8966452;12.187;0.0;1045419.87
1685;12.0;2012-03-30;64.36;4.294;130.96709679999998;12.187;0.0;1025382.22
1686;12.0;2012-04-06;64.05;4.121;131.03754840000002;11.627;0.0;1128765.71
1687;12.0;2012-04-13;64.28;4.254;131.108;11.627;0.0;1083811.1900000002
1688;12.0;2012-04-20;66.73;4.222;131.11733329999998;11.627;0.0;1006486.9599999998
1689;12.0;2012-04-27;77.99;4.1930000000000005;131.12666670000002;11.627;0.0;1004252.3800000001
1690;12.0;2012-05-04;76.03;4.171;131.136;11.627;0.0;1073433.6900000002
1691;12.0;2012-05-11;77.27;4.186;131.14533329999998;11.627;0.0;1041995.22
1692;12.0;2012-05-18;84.51;4.11;131.0983226;11.627;0.0;1020486.05
1693;12.0;2012-05-25;83.84;4.293;131.02877420000002;11.627;0.0;991514.21
1694;12.0;2012-06-01;78.11;4.277;130.95922579999998;11.627;0.0;981345.2
1695;12.0;2012-06-08;84.83;4.103;130.8896774;11.627;0.0;1086231.4700000002
1696;12.0;2012-06-15;85.94;4.144;130.82953329999998;11.627;0.0;1019555.5099999999
1697;12.0;2012-06-22;91.61;4.0139999999999985;130.7929;11.627;0.0;981386.2499999999
1698;12.0;2012-06-29;90.47;3.875;130.75626670000003;11.627;0.0;943124.7400000001
1699;12.0;2012-07-06;89.13;3.765;130.7196333;10.925999999999998;0.0;1014898.78
1700;12.0;2012-07-13;95.61;3.723;130.683;10.925999999999998;0.0;960312.75
1701;12.0;2012-07-20;85.53;3.726;130.70129029999998;10.925999999999998;0.0;941550.34
1702;12.0;2012-07-27;93.47;3.769;130.7195806;10.925999999999998;0.0;916967.9200000005
1703;12.0;2012-08-03;88.16;3.76;130.73787099999998;10.925999999999998;0.0;958667.23
1704;12.0;2012-08-10;95.91;3.811;130.7561613;10.925999999999998;0.0;984689.9
1705;12.0;2012-08-17;94.87;4.002;130.7909677;10.925999999999998;0.0;1005003.12
1706;12.0;2012-08-24;85.32;4.055;130.8381613;10.925999999999998;0.0;1048101.3900000001
1707;12.0;2012-08-31;89.78;4.093;130.8853548;10.925999999999998;0.0;1061943.4900000002
1708;12.0;2012-09-07;88.52;4.124;130.93254840000003;10.925999999999998;1.0;955146.0399999998
1709;12.0;2012-09-14;83.64;4.133;130.9776667;10.925999999999998;0.0;885892.3700000001
1710;12.0;2012-09-21;82.97;4.125;131.0103333;10.925999999999998;0.0;922735.3700000001
1711;12.0;2012-09-28;81.22;3.966;131.043;10.925999999999998;0.0;880415.6699999996
1712;12.0;2012-10-05;81.61;3.966;131.0756667;10.199;0.0;979825.92
1713;12.0;2012-10-12;71.74;4.468;131.1083333;10.199;0.0;934917.47
1714;12.0;2012-10-19;68.66;4.449;131.14996770000002;10.199;0.0;960945.43
1715;12.0;2012-10-26;65.95;4.301;131.19309679999998;10.199;0.0;974697.5999999995
1716;13.0;2010-02-05;31.53;2.6660000000000004;126.4420645;8.316;0.0;1967220.53
1717;13.0;2010-02-12;33.16;2.6710000000000003;126.4962581;8.316;1.0;2030933.4599999997
1718;13.0;2010-02-19;35.7;2.654;126.5262857;8.316;0.0;1970274.64
1719;13.0;2010-02-26;29.98;2.667;126.5522857;8.316;0.0;1817850.32
1720;13.0;2010-03-05;40.65;2.681;126.5782857;8.316;0.0;1939980.4300000004
1721;13.0;2010-03-12;37.62;2.733;126.6042857;8.316;0.0;1840686.94
1722;13.0;2010-03-19;42.49;2.782;126.6066452;8.316;0.0;1879794.89
1723;13.0;2010-03-26;41.48;2.819;126.6050645;8.316;0.0;1882095.9799999997
1724;13.0;2010-04-02;42.15;2.842;126.6034839;8.107000000000001;0.0;2142482.14
1725;13.0;2010-04-09;38.97;2.877;126.6019032;8.107000000000001;0.0;1898321.33
1726;13.0;2010-04-16;50.39;2.915;126.5621;8.107000000000001;0.0;1819660.44
1727;13.0;2010-04-23;55.66;2.9360000000000004;126.47133329999998;8.107000000000001;0.0;1909330.7699999998
1728;13.0;2010-04-30;48.33;2.9410000000000003;126.38056670000002;8.107000000000001;0.0;1785823.3700000003
1729;13.0;2010-05-07;44.42;2.948;126.2898;8.107000000000001;0.0;2005478.4599999997
1730;13.0;2010-05-14;50.15;2.962;126.2085484;8.107000000000001;0.0;1890273.4399999997
1731;13.0;2010-05-21;57.71;2.95;126.1843871;8.107000000000001;0.0;1853657.6
1732;13.0;2010-05-28;53.11;2.908;126.1602258;8.107000000000001;0.0;1877358.86
1733;13.0;2010-06-04;59.85;2.8710000000000004;126.1360645;8.107000000000001;0.0;2022705.22
1734;13.0;2010-06-11;65.24;2.841;126.1119032;8.107000000000001;0.0;2037880.96
1735;13.0;2010-06-18;58.41;2.819;126.114;8.107000000000001;0.0;2003435.31
1736;13.0;2010-06-25;71.83;2.82;126.1266;8.107000000000001;0.0;1970340.25
1737;13.0;2010-07-02;78.82;2.814;126.1392;7.951;0.0;2018314.71
1738;13.0;2010-07-09;71.33;2.802;126.1518;7.951;0.0;1870843.9
1739;13.0;2010-07-16;77.79;2.7910000000000004;126.1498065;7.951;0.0;1932231.050000001
1740;13.0;2010-07-23;82.27;2.797;126.1283548;7.951;0.0;1907351.1999999997
1741;13.0;2010-07-30;78.94;2.797;126.10690320000002;7.951;0.0;1817887.23
1742;13.0;2010-08-06;81.24;2.802;126.08545159999998;7.951;0.0;1969121.45
1743;13.0;2010-08-13;74.93;2.837;126.064;7.951;0.0;1877592.5500000003
1744;13.0;2010-08-20;76.34;2.85;126.0766452;7.951;0.0;1997397.629999999
1745;13.0;2010-08-27;75.31;2.854;126.0892903;7.951;0.0;1908278.2700000003
1746;13.0;2010-09-03;65.71;2.8680000000000003;126.1019355;7.951;0.0;1911852.58
1747;13.0;2010-09-10;65.74;2.87;126.11458059999998;7.951;1.0;1772143.9399999997
1748;13.0;2010-09-17;66.84;2.875;126.1454667;7.951;0.0;1790279.74
1749;13.0;2010-09-24;68.22;2.872;126.19003329999998;7.951;0.0;1705655.09
1750;13.0;2010-10-01;68.74;2.853;126.2346;7.795;0.0;1765584.479999999
1751;13.0;2010-10-08;63.03;2.841;126.27916670000002;7.795;0.0;1871924.07
1752;13.0;2010-10-15;54.12;2.845;126.3266774;7.795;0.0;1851431.06
1753;13.0;2010-10-22;56.89;2.849;126.3815484;7.795;0.0;1796949.59
1754;13.0;2010-10-29;45.12;2.841;126.43641940000002;7.795;0.0;1887895.07
1755;13.0;2010-11-05;49.96;2.8310000000000004;126.4912903;7.795;0.0;1854967.66
1756;13.0;2010-11-12;42.55;2.8310000000000004;126.5461613;7.795;0.0;1939964.63
1757;13.0;2010-11-19;42.0;2.842;126.6072;7.795;0.0;1925393.9100000008
1758;13.0;2010-11-26;28.22;2.83;126.6692667;7.795;1.0;2766400.0500000003
1759;13.0;2010-12-03;25.8;2.812;126.7313333;7.795;0.0;2083379.8900000004
1760;13.0;2010-12-10;36.78;2.817;126.7934;7.795;0.0;2461468.350000001
1761;13.0;2010-12-17;35.21;2.842;126.8794839;7.795;0.0;2771646.81
1762;13.0;2010-12-24;34.9;2.846;126.98358059999998;7.795;0.0;3595903.2
1763;13.0;2010-12-31;26.79;2.8680000000000003;127.0876774;7.795;1.0;1675291.9999999998
1764;13.0;2011-01-07;16.94;2.891;127.1917742;7.47;0.0;1744544.39
1765;13.0;2011-01-14;20.6;2.903;127.3009355;7.47;0.0;1682316.3099999996
1766;13.0;2011-01-21;34.8;2.934;127.44048390000002;7.47;0.0;1770177.37
1767;13.0;2011-01-28;31.64;2.96;127.58003229999998;7.47;0.0;1633663.1200000006
